entidad_federativa,CVE_MUN,municipio,sexo,EcAc_total,EcAc_ocupada,EcAc_desocupada,No_EcAc
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,612,601,11,32
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,701,698,3,42
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,784,775,9,45
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,742,738,4,31
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,651,644,7,52
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,522,520,2,53
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,522,518,4,44
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,392,390,2,82
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,299,298,1,78
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,154,154,0,68
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,57,56,1,67
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Hombres,39,39,0,68
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,1380,1360,20,8017
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,7,7,0,756
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,61,58,3,1099
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,143,136,7,511
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,141,135,6,466
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,152,151,1,512
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,176,175,1,663
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,174,173,1,678
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,147,146,1,625
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,130,130,0,584
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,83,83,0,457
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,70,70,0,479
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,48,48,0,386
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,29,29,0,317
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,14,14,0,203
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,2,2,0,138
30 Veracruz de Ignacio de la Llave,151,151 Tamiahua,Mujeres,3,3,0,143
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,4654,4533,121,4966
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,29,29,0,690
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,266,248,18,734
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,484,467,17,364
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,483,463,20,306
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,463,454,9,309
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,529,518,11,308
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,491,481,10,326
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,460,451,9,317
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,403,395,8,292
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,331,325,6,228
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,246,239,7,260
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,188,187,1,225
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,137,135,2,211
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,84,82,2,157
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,38,38,0,127
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Total,22,21,1,112
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,3788,3677,111,1205
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,21,21,0,351
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,211,196,15,330
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,367,353,14,77
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,372,354,18,33
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,379,371,8,12
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,409,398,11,14
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,383,373,10,10
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,372,363,9,18
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,346,338,8,17
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,278,272,6,19
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,217,211,6,49
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,168,167,1,48
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,129,127,2,63
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,78,76,2,51
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,37,37,0,61
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Hombres,21,20,1,52
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,866,856,10,3761
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,8,8,0,339
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,55,52,3,404
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,117,114,3,287
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,111,109,2,273
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,84,83,1,297
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,120,120,0,294
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,108,108,0,316
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,88,88,0,299
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,57,57,0,275
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,53,53,0,209
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,29,28,1,211
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,20,20,0,177
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,8,8,0,148
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,6,6,0,106
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,1,1,0,66
30 Veracruz de Ignacio de la Llave,152,152 Tampico Alto,Mujeres,1,1,0,60
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,2150,2105,45,2520
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,15,15,0,352
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,129,124,5,507
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,218,213,5,192
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,217,208,9,119
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,182,178,4,137
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,230,227,3,133
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,226,219,7,178
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,223,220,3,119
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,168,166,2,119
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,139,136,3,123
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,133,133,0,103
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,113,111,2,116
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,87,85,2,113
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,37,37,0,86
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,23,23,0,67
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Total,10,10,0,56
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,1571,1530,41,684
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,12,12,0,191
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,89,86,3,221
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,141,137,4,57
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,155,147,8,13
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,138,134,4,3
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,161,158,3,8
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,176,169,7,10
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,160,157,3,7
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,129,127,2,7
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,103,100,3,13
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,90,90,0,18
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,87,85,2,23
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,70,68,2,30
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,29,29,0,26
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,22,22,0,29
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Hombres,9,9,0,28
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,579,575,4,1836
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,3,3,0,161
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,40,38,2,286
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,77,76,1,135
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,62,61,1,106
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,44,44,0,134
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,69,69,0,125
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,50,50,0,168
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,63,63,0,112
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,39,39,0,112
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,36,36,0,110
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,43,43,0,85
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,26,26,0,93
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,17,17,0,83
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,8,8,0,60
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,1,1,0,38
30 Veracruz de Ignacio de la Llave,153,153 Tancoco,Mujeres,1,1,0,28
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,4312,4178,134,5721
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,17,15,2,831
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,305,287,18,1093
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,422,408,14,338
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,352,339,13,263
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,392,385,7,357
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,461,450,11,373
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,439,432,7,368
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,422,410,12,349
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,331,324,7,289
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,286,274,12,296
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,291,282,9,296
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,231,220,11,250
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,186,181,5,243
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,106,102,4,147
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,54,52,2,127
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Total,17,17,0,101
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,3795,3677,118,1229
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,16,14,2,414
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,250,235,15,471
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,320,311,9,46
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,283,270,13,22
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,327,325,2,12
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,396,385,11,4
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,385,378,7,19
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,385,374,11,12
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,304,297,7,8
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,273,261,12,18
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,276,268,8,26
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,225,214,11,35
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,183,178,5,35
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,102,99,3,27
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,53,51,2,40
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Hombres,17,17,0,40
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,517,501,16,4492
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,1,1,0,417
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,55,52,3,622
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,102,97,5,292
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,69,69,0,241
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,65,60,5,345
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,65,65,0,369
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,54,54,0,349
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,37,36,1,337
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,27,27,0,281
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,13,13,0,278
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,15,14,1,270
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,6,6,0,215
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,3,3,0,208
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,4,3,1,120
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,1,1,0,87
30 Veracruz de Ignacio de la Llave,154,154 Tantima,Mujeres,0,0,0,61
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,34072,33526,546,39448
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,256,246,10,6959
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,2922,2847,75,8566
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,3866,3751,115,3323
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,3594,3500,94,2371
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,3535,3485,50,2386
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,3683,3647,36,2265
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,3626,3575,51,2119
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,3188,3156,32,2055
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,2587,2564,23,2016
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,1927,1900,27,1579
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,1640,1625,15,1524
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,1322,1310,12,1286
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,1033,1031,2,1217
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,528,526,2,819
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,223,223,0,518
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Total,142,140,2,445
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,26493,26054,439,9456
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,196,187,9,3470
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2144,2087,57,3800
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2819,2750,69,700
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2701,2626,75,114
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2648,2606,42,68
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2741,2709,32,60
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2769,2723,46,59
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2464,2434,30,71
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,2096,2074,22,90
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,1595,1570,25,122
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,1398,1384,14,144
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,1158,1146,12,128
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,943,941,2,177
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,486,484,2,166
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,208,208,0,130
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Hombres,127,125,2,157
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,7579,7472,107,29992
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,60,59,1,3489
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,778,760,18,4766
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,1047,1001,46,2623
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,893,874,19,2257
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,887,879,8,2318
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,942,938,4,2205
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,857,852,5,2060
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,724,722,2,1984
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,491,490,1,1926
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,332,330,2,1457
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,242,241,1,1380
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,164,164,0,1158
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,90,90,0,1040
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,42,42,0,653
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,15,15,0,388
30 Veracruz de Ignacio de la Llave,155,155 Tantoyuca,Mujeres,15,15,0,288
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,4186,3865,321,6436
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,57,50,7,1057
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,458,394,64,1356
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,647,588,59,768
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,514,477,37,561
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,515,468,47,484
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,498,472,26,482
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,363,342,21,332
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,280,264,16,356
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,256,245,11,238
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,225,209,16,228
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,117,110,7,142
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,125,119,6,150
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,71,70,1,117
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,39,36,3,81
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,12,12,0,40
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Total,9,9,0,44
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,3686,3372,314,1507
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,53,46,7,511
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,410,349,61,535
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,548,491,57,90
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,437,401,36,44
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,450,404,46,46
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,426,400,26,33
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,310,289,21,38
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,244,228,16,23
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,237,226,11,22
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,214,198,16,30
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,114,107,7,20
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,122,116,6,27
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,65,64,1,27
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,37,34,3,24
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,12,12,0,16
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Hombres,7,7,0,21
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Mujeres,500,493,7,4929
30 Veracruz de Ignacio de la Llave,209,209 Tatahuicapan de Juárez,Mujeres,4,4,0,546
