entidad_federativa,CVE_MUN,municipio,sexo,grupos_edad,poblacion,lengua_indigena,nolengua_indigena
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Total,60-64 años,14199,138,14035
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Total,65 años y más,28928,302,28546
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,03-04 años,7305,10,7175
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,05-09 años,18805,33,18703
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,10-14 años,18550,41,18468
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,15-19 años,20509,63,20407
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,20-24 años,20039,107,19883
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,25-29 años,16625,111,16486
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,30-34 años,15307,83,15202
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,35-39 años,14973,113,14848
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,40-44 años,13406,109,13279
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,45-49 años,11660,114,11533
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,50-54 años,10436,117,10304
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,55-59 años,8165,94,8062
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,60-64 años,6196,82,6101
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Hombres,65 años y más,11492,153,11310
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,03-04 años,6941,18,6825
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,05-09 años,18399,36,18288
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,10-14 años,17740,23,17694
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,15-19 años,20857,71,20750
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,20-24 años,22499,120,22340
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,25-29 años,19557,122,19403
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,30-34 años,18742,131,18585
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,35-39 años,18906,120,18753
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,40-44 años,17022,118,16883
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,45-49 años,14930,94,14819
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,50-54 años,13277,106,13156
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,55-59 años,10157,91,10054
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,60-64 años,8003,56,7934
30 Veracruz de Ignacio de la Llave,087,087 Xalapa,Mujeres,65 años y más,17436,149,17236
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,03-04 años,1374,0,1341
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,05-09 años,3767,6,3739
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,10-14 años,3509,5,3497
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,15-19 años,3401,3,3389
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,20-24 años,3178,7,3167
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,25-29 años,2985,9,2973
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,30-34 años,2805,5,2797
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,35-39 años,2438,4,2430
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,40-44 años,1920,3,1915
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,45-49 años,1630,4,1625
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,50-54 años,1447,5,1439
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,55-59 años,1251,6,1244
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,60-64 años,1003,4,999
30 Veracruz de Ignacio de la Llave,092,092 Xico,Total,65 años y más,2275,16,2257
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,03-04 años,696,0,678
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,05-09 años,1968,4,1953
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,10-14 años,1782,5,1774
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,15-19 años,1712,0,1705
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,20-24 años,1605,4,1600
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,25-29 años,1455,6,1448
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,30-34 años,1314,3,1308
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,35-39 años,1215,1,1212
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,40-44 años,885,0,883
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,45-49 años,773,4,769
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,50-54 años,639,3,635
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,55-59 años,599,6,593
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,60-64 años,486,4,482
30 Veracruz de Ignacio de la Llave,092,092 Xico,Hombres,65 años y más,1039,13,1025
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,03-04 años,678,0,663
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,05-09 años,1799,2,1786
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,10-14 años,1727,0,1723
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,15-19 años,1689,3,1684
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,20-24 años,1573,3,1567
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,25-29 años,1530,3,1525
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,30-34 años,1491,2,1489
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,35-39 años,1223,3,1218
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,40-44 años,1035,3,1032
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,45-49 años,857,0,856
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,50-54 años,808,2,804
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,55-59 años,652,0,651
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,60-64 años,517,0,517
30 Veracruz de Ignacio de la Llave,092,092 Xico,Mujeres,65 años y más,1236,3,1232
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,03-04 años,238,29,198
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,05-09 años,649,103,545
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,10-14 años,698,133,562
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,15-19 años,649,116,531
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,20-24 años,433,78,354
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,25-29 años,385,93,289
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,30-34 años,328,73,249
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,35-39 años,289,81,208
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,40-44 años,263,72,190
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,45-49 años,214,65,149
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,50-54 años,145,52,93
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,55-59 años,151,59,90
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,60-64 años,95,45,50
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Total,65 años y más,280,164,116
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,03-04 años,108,15,87
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,05-09 años,341,49,291
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,10-14 años,382,73,307
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,15-19 años,318,62,254
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,20-24 años,222,38,184
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,25-29 años,192,44,145
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,30-34 años,172,42,127
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,35-39 años,154,46,108
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,40-44 años,125,29,96
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,45-49 años,110,37,73
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,50-54 años,74,26,48
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,55-59 años,79,29,49
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,60-64 años,46,25,21
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Hombres,65 años y más,116,64,52
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,03-04 años,130,14,111
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,05-09 años,308,54,254
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,10-14 años,316,60,255
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,15-19 años,331,54,277
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,20-24 años,211,40,170
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,25-29 años,193,49,144
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,30-34 años,156,31,122
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,35-39 años,135,35,100
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,40-44 años,138,43,94
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,45-49 años,104,28,76
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,50-54 años,71,26,45
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,55-59 años,72,30,41
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,60-64 años,49,20,29
30 Veracruz de Ignacio de la Llave,195,195 Xoxocotla,Mujeres,65 años y más,164,100,64
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,03-04 años,601,1,579
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,05-09 años,1597,3,1580
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,10-14 años,1532,3,1521
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,15-19 años,1632,2,1625
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,20-24 años,1437,6,1421
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,25-29 años,1184,16,1158
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,30-34 años,1151,7,1137
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,35-39 años,1283,7,1275
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,40-44 años,1167,4,1160
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,45-49 años,1040,4,1033
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,50-54 años,842,2,840
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,55-59 años,783,5,776
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,60-64 años,658,3,655
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Total,65 años y más,1612,11,1597
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,03-04 años,288,1,278
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,05-09 años,787,0,783
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,10-14 años,749,1,743
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,15-19 años,806,0,802
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,20-24 años,665,5,656
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,25-29 años,520,7,510
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,30-34 años,492,2,487
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,35-39 años,593,2,590
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,40-44 años,537,3,532
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,45-49 años,479,3,475
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,50-54 años,392,2,390
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,55-59 años,346,1,345
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,60-64 años,326,2,324
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Hombres,65 años y más,751,5,745
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,03-04 años,313,0,301
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,05-09 años,810,3,797
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,10-14 años,783,2,778
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,15-19 años,826,2,823
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,20-24 años,772,1,765
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,25-29 años,664,9,648
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,30-34 años,659,5,650
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,35-39 años,690,5,685
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,40-44 años,630,1,628
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,45-49 años,561,1,558
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,50-54 años,450,0,450
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,55-59 años,437,4,431
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,60-64 años,332,1,331
30 Veracruz de Ignacio de la Llave,196,196 Yanga,Mujeres,65 años y más,861,6,852
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,03-04 años,395,0,395
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,05-09 años,1064,2,1060
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,10-14 años,1318,2,1315
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,15-19 años,1264,0,1263
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,20-24 años,824,1,823
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,25-29 años,608,1,606
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,30-34 años,660,3,657
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,35-39 años,692,4,688
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,40-44 años,662,2,660
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,45-49 años,592,6,586
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,50-54 años,600,15,585
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,55-59 años,519,12,507
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,60-64 años,420,17,403
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Total,65 años y más,1178,96,1082
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,03-04 años,199,0,199
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,05-09 años,538,1,536
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,10-14 años,666,1,665
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,15-19 años,660,0,660
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,20-24 años,377,1,376
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,25-29 años,273,0,273
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,30-34 años,297,2,295
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,35-39 años,317,1,316
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,40-44 años,333,0,333
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,45-49 años,278,4,274
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,50-54 años,305,11,294
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,55-59 años,239,7,232
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,60-64 años,221,11,210
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Hombres,65 años y más,597,46,551
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,03-04 años,196,0,196
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,05-09 años,526,1,524
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,10-14 años,652,1,650
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,15-19 años,604,0,603
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,20-24 años,447,0,447
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,25-29 años,335,1,333
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,30-34 años,363,1,362
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,35-39 años,375,3,372
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,40-44 años,329,2,327
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,45-49 años,314,2,312
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,50-54 años,295,4,291
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,55-59 años,280,5,275
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,60-64 años,199,6,193
30 Veracruz de Ignacio de la Llave,197,197 Yecuatla,Mujeres,65 años y más,581,50,531
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,03-04 años,301,0,298
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,05-09 años,802,1,791
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,10-14 años,781,3,778
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,15-19 años,680,1,678
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,20-24 años,457,4,452
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,25-29 años,441,6,433
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,30-34 años,443,5,437
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,35-39 años,426,8,418
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,40-44 años,337,6,330
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,45-49 años,328,5,322
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,50-54 años,284,3,280
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,55-59 años,237,0,237
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,60-64 años,228,3,225
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Total,65 años y más,656,20,633
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,03-04 años,140,0,139
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,05-09 años,418,0,412
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,10-14 años,395,2,393
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,15-19 años,332,0,332
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,20-24 años,203,0,202
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,25-29 años,192,0,192
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,30-34 años,198,1,196
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,35-39 años,204,2,202
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,40-44 años,158,4,153
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,45-49 años,163,3,160
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,50-54 años,144,3,140
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,55-59 años,117,0,117
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,60-64 años,117,1,116
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Hombres,65 años y más,304,10,293
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,03-04 años,161,0,159
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,05-09 años,384,1,379
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,10-14 años,386,1,385
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,15-19 años,348,1,346
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,20-24 años,254,4,250
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,25-29 años,249,6,241
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,30-34 años,245,4,241
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,35-39 años,222,6,216
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,40-44 años,179,2,177
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,45-49 años,165,2,162
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,50-54 años,140,0,140
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,55-59 años,120,0,120
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,60-64 años,111,2,109
30 Veracruz de Ignacio de la Llave,198,198 Zacualpan,Mujeres,65 años y más,352,10,340
30 Veracruz de Ignacio de la Llave,199,199 Zaragoza,Total,03-04 años,471,8,455
30 Veracruz de Ignacio de la Llave,199,199 Zaragoza,Total,05-09 años,1205,61,1137
30 Veracruz de Ignacio de la Llave,199,199 Zaragoza,Total,10-14 años,1303,96,1203
30 Veracruz de Ignacio de la Llave,199,199 Zaragoza,Total,15-19 años,1286,133,1149
